GOOG (GOOGLE INC),1031.89,-2.1799,
Nov 24 2013 @ 03:44 ET,Bid,1031.72,Ask,1031.89,Size,2x3,Vol,1254310,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
13 Nov 1000.00 (GOOG71329K1000-4),34.70,0.0,30.50,34.90,0,20,13 Nov 1000.00 (GOOG71329W1000-4),0.0,0.0,0.0,2.40,0,5,
13 Nov 1000.00 (GOOG71329K1000-8),39.29,0.0,30.50,33.80,0,20,13 Nov 1000.00 (GOOG71329W1000-8),1.23,0.0,0.0,2.40,2,5,
13 Nov 1000.00 (GOOG71329K1000-A),0.0,0.0,30.00,34.40,0,20,13 Nov 1000.00 (GOOG71329W1000-A),3.40,0.0,0.0,2.40,0,5,
13 Nov 1000.00 (GOOG71329K1000-B),0.0,0.0,30.50,33.80,0,20,13 Nov 1000.00 (GOOG71329W1000-B),8.10,0.0,0.0,2.45,0,5,
13 Nov 1000.00 (GOOG71329K1000-E),34.60,0.0,30.00,34.90,0,20,13 Nov 1000.00 (GOOG71329W1000-E),3.53,0.0,0.0,2.40,0,5,
13 Nov 1000.00 (GOOG71329K1000-I),0.0,0.0,30.50,33.70,0,20,13 Nov 1000.00 (GOOG71329W1000-I),0.0,0.0,0.0,2.40,0,5,
13 Nov 1000.00 (GOOG71329K1000-J),0.0,0.0,0.0,0.0,0,0,13 Nov 1000.00 (GOOG71329W1000-J),0.0,0.0,0.0,0.0,0,0,
13 Nov 1000.00 (GOOG71329K1000-O),33.90,0.0,30.50,34.40,0,20,13 Nov 1000.00 (GOOG71329W1000-O),0.0,0.0,0.0,2.40,0,5,
13 Nov 1000.00 (GOOG71329K1000-P),0.0,0.0,29.50,34.30,0,20,13 Nov 1000.00 (GOOG71329W1000-P),0.0,0.0,0.0,5.00,0,5,
13 Nov 1000.00 (GOOG71329K1000-S),35.40,0.0,29.90,34.90,0,20,13 Nov 1000.00 (GOOG71329W1000-S),0.0,0.0,0.0,2.40,0,5,
13 Nov 1000.00 (GOOG71329K1000-X),0.0,0.0,30.50,33.70,0,20,13 Nov 1000.00 (GOOG71329W1000-X),0.0,0.0,0.0,2.40,0,5,
13 Nov 1000.00 (GOOG71329K1000-Y),0.0,0.0,29.90,34.60,0,20,13 Nov 1000.00 (GOOG71329W1000-Y),0.0,0.0,0.0,2.40,0,5,
13 Nov 1005.00 (GOOG1329K1005),27.68,-4.57,25.80,28.60,20,45,13 Nov 1005.00 (GOOG1329W1005),1.00,+0.05,0.70,0.95,415,396,
13 Nov 1005.00 (GOOG1329K1005-4),30.50,0.0,25.80,28.60,0,45,13 Nov 1005.00 (GOOG1329W1005-4),3.00,0.0,0.65,1.00,0,396,
13 Nov 1005.00 (GOOG1329K1005-8),26.46,+2.26,25.80,28.60,10,45,13 Nov 1005.00 (GOOG1329W1005-8),1.06,+0.04,0.60,0.95,150,396,
13 Nov 1005.00 (GOOG1329K1005-A),0.0,0.0,25.80,28.60,0,45,13 Nov 1005.00 (GOOG1329W1005-A),0.92,-0.73,0.0,0.95,4,396,
13 Nov 1005.00 (GOOG1329K1005-B),22.83,0.0,25.80,28.70,0,45,13 Nov 1005.00 (GOOG1329W1005-B),1.76,0.0,0.0,1.00,0,396,
13 Nov 1005.00 (GOOG1329K1005-E),27.68,-4.57,25.80,29.10,10,45,13 Nov 1005.00 (GOOG1329W1005-E),0.92,-0.16,0.65,0.95,148,396,
13 Nov 1005.00 (GOOG1329K1005-I),15.00,0.0,25.80,28.60,0,45,13 Nov 1005.00 (GOOG1329W1005-I),0.90,-0.40,0.65,0.95,8,396,
13 Nov 1005.00 (GOOG1329K1005-J),0.0,0.0,25.50,29.50,0,45,13 Nov 1005.00 (GOOG1329W1005-J),0.0,0.0,0.35,0.95,0,396,
13 Nov 1005.00 (GOOG1329K1005-O),28.00,0.0,25.80,28.60,0,45,13 Nov 1005.00 (GOOG1329W1005-O),1.10,+0.15,0.65,0.95,46,396,
13 Nov 1005.00 (GOOG1329K1005-P),38.45,0.0,25.60,29.10,0,45,13 Nov 1005.00 (GOOG1329W1005-P),1.10,-0.33,0.70,1.00,6,396,
13 Nov 1005.00 (GOOG1329K1005-S),20.00,0.0,25.80,29.40,0,45,13 Nov 1005.00 (GOOG1329W1005-S),0.80,-0.15,0.0,0.95,17,396,
13 Nov 1005.00 (GOOG1329K1005-X),31.40,0.0,25.80,28.60,0,45,13 Nov 1005.00 (GOOG1329W1005-X),1.00,-0.43,0.65,0.95,28,396,
13 Nov 1005.00 (GOOG1329K1005-Y),25.30,0.0,25.30,30.30,0,45,13 Nov 1005.00 (GOOG1329W1005-Y),1.04,-10.36,0.60,1.00,8,396,
13 Nov 1005.00 (GOOG71329K1005),23.80,0.0,25.80,28.30,0,44,13 Nov 1005.00 (GOOG71329W1005),1.94,0.0,0.20,2.05,0,116,
13 Nov 1005.00 (GOOG71329K1005-4),24.00,0.0,25.80,29.20,0,44,13 Nov 1005.00 (GOOG71329W1005-4),0.0,0.0,0.20,2.05,0,116,
13 Nov 1005.00 (GOOG71329K1005-8),25.40,0.0,25.80,28.40,0,44,13 Nov 1005.00 (GOOG71329W1005-8),8.20,0.0,0.20,2.05,0,116,
13 Nov 1005.00 (GOOG71329K1005-A),0.0,0.0,25.30,29.50,0,44,13 Nov 1005.00 (GOOG71329W1005-A),0.0,0.0,0.20,2.05,0,116,
13 Nov 1005.00 (GOOG71329K1005-B),31.67,0.0,25.80,28.40,0,44,13 Nov 1005.00 (GOOG71329W1005-B),8.20,0.0,0.15,2.10,0,116,
13 Nov 1005.00 (GOOG71329K1005-E),25.40,0.0,25.20,29.20,0,44,13 Nov 1005.00 (GOOG71329W1005-E),1.94,0.0,0.20,2.05,0,116,
13 Nov 1005.00 (GOOG71329K1005-I),0.0,0.0,25.80,28.30,0,44,13 Nov 1005.00 (GOOG71329W1005-I),2.30,0.0,0.20,2.05,0,116,
13 Nov 1005.00 (GOOG71329K1005-J),0.0,0.0,0.0,0.0,0,0,13 Nov 1005.00 (GOOG71329W1005-J),0.0,0.0,0.0,0.0,0,0,
13 Nov 1005.00 (GOOG71329K1005-O),0.0,0.0,25.80,28.30,0,44,13 Nov 1005.00 (GOOG71329W1005-O),2.35,0.0,0.20,2.05,0,116,
13 Nov 1005.00 (GOOG71329K1005-P),0.0,0.0,24.50,29.20,0,44,13 Nov 1005.00 (GOOG71329W1005-P),0.0,0.0,0.0,5.00,0,116,
13 Nov 1005.00 (GOOG71329K1005-S),23.80,0.0,25.20,29.20,0,44,13 Nov 1005.00 (GOOG71329W1005-S),9.30,0.0,0.20,2.05,0,116,
13 Nov 1005.00 (GOOG71329K1005-X),0.0,0.0,25.80,28.30,0,44,13 Nov 1005.00 (GOOG71329W1005-X),0.0,0.0,0.20,2.05,0,116,
13 Nov 1005.00 (GOOG71329K1005-Y),0.0,0.0,25.20,29.20,0,44,13 Nov 1005.00 (GOOG71329W1005-Y),0.0,0.0,0.20,2.05,0,116,
13 Nov 1010.00 (GOOG1329K1010),24.68,-1.22,21.30,24.00,77,208,13 Nov 1010.00 (GOOG1329W1010),1.45,-0.05,1.20,1.45,734,513,
13 Nov 1010.00 (GOOG1329K1010-4),26.40,+0.50,21.30,24.00,5,208,13 Nov 1010.00 (GOOG1329W1010-4),1.60,+0.20,1.10,1.45,3,513,
13 Nov 1010.00 (GOOG1329K1010-8),26.75,0.0,21.30,24.00,0,208,13 Nov 1010.00 (GOOG1329W1010-8),1.55,+0.05,1.05,1.45,145,513,
13 Nov 1010.00 (GOOG1329K1010-A),13.10,0.0,21.30,24.00,0,208,13 Nov 1010.00 (GOOG1329W1010-A),1.45,+0.08,0.0,1.45,95,513,
13 Nov 1010.00 (GOOG1329K1010-B),0.0,0.0,21.20,24.10,0,208,13 Nov 1010.00 (GOOG1329W1010-B),8.41,0.0,0.0,1.60,0,513,
13 Nov 1010.00 (GOOG1329K1010-E),24.68,-1.96,21.30,24.00,49,208,13 Nov 1010.00 (GOOG1329W1010-E),1.60,+0.17,0.90,1.45,309,513,
13 Nov 1010.00 (GOOG1329K1010-I),14.70,0.0,21.30,24.00,0,208,13 Nov 1010.00 (GOOG1329W1010-I),1.45,-1.75,1.20,1.45,9,513,
13 Nov 1010.00 (GOOG1329K1010-J),14.40,0.0,21.30,24.00,0,208,13 Nov 1010.00 (GOOG1329W1010-J),1.60,-14.50,0.25,1.45,1,513,
13 Nov 1010.00 (GOOG1329K1010-O),27.00,-0.90,21.30,24.00,12,208,13 Nov 1010.00 (GOOG1329W1010-O),1.45,-0.05,1.10,1.45,97,513,
13 Nov 1010.00 (GOOG1329K1010-P),22.00,-4.40,21.30,24.00,1,208,13 Nov 1010.00 (GOOG1329W1010-P),1.55,-0.62,1.10,1.45,29,513,
13 Nov 1010.00 (GOOG1329K1010-S),24.20,-7.30,21.30,24.00,9,208,13 Nov 1010.00 (GOOG1329W1010-S),1.20,-0.25,0.0,1.45,2,513,
13 Nov 1010.00 (GOOG1329K1010-X),25.00,+1.80,21.30,24.00,1,208,13 Nov 1010.00 (GOOG1329W1010-X),1.65,-0.40,1.10,1.45,35,513,
13 Nov 1010.00 (GOOG1329K1010-Y),14.60,0.0,21.30,24.50,0,208,13 Nov 1010.00 (GOOG1329W1010-Y),1.39,-0.79,1.00,1.45,9,513,
13 Nov 1010.00 (GOOG71329K1010),22.36,-12.64,21.10,23.90,114,34,13 Nov 1010.00 (GOOG71329W1010),2.51,0.0,0.70,2.30,0,52,
13 Nov 1010.00 (GOOG71329K1010-4),0.0,0.0,21.10,23.90,0,34,13 Nov 1010.00 (GOOG71329W1010-4),0.0,0.0,0.70,2.30,0,52,
13 Nov 1010.00 (GOOG71329K1010-8),24.20,0.0,21.10,23.90,16,34,13 Nov 1010.00 (GOOG71329W1010-8),2.95,0.0,0.70,2.30,0,52,
13 Nov 1010.00 (GOOG71329K1010-A),24.20,0.0,21.10,23.90,32,34,13 Nov 1010.00 (GOOG71329W1010-A),0.0,0.0,0.70,2.30,0,52,
13 Nov 1010.00 (GOOG71329K1010-B),0.0,0.0,21.10,24.00,0,34,13 Nov 1010.00 (GOOG71329W1010-B),0.0,0.0,0.65,2.35,0,52,
13 Nov 1010.00 (GOOG71329K1010-E),22.36,-1.84,21.10,23.90,34,34,13 Nov 1010.00 (GOOG71329W1010-E),2.51,0.0,0.70,2.30,0,52,
13 Nov 1010.00 (GOOG71329K1010-I),24.20,0.0,21.10,23.90,1,34,13 Nov 1010.00 (GOOG71329W1010-I),3.10,0.0,0.70,2.30,0,52,
13 Nov 1010.00 (GOOG71329K1010-J),0.0,0.0,0.0,0.0,0,0,13 Nov 1010.00 (GOOG71329W1010-J),0.0,0.0,0.0,0.0,0,0,
13 Nov 1010.00 (GOOG71329K1010-O),24.20,0.0,21.10,23.90,1,34,13 Nov 1010.00 (GOOG71329W1010-O),3.10,0.0,0.70,2.30,0,52,
13 Nov 1010.00 (GOOG71329K1010-P),24.20,0.0,20.00,24.70,14,34,13 Nov 1010.00 (GOOG71329W1010-P),2.95,0.0,0.0,5.00,0,52,
13 Nov 1010.00 (GOOG71329K1010-S),20.00,0.0,21.00,23.90,0,34,13 Nov 1010.00 (GOOG71329W1010-S),0.0,0.0,0.70,2.30,0,52,
13 Nov 1010.00 (GOOG71329K1010-X),24.20,-10.80,21.10,23.90,16,34,13 Nov 1010.00 (GOOG71329W1010-X),11.90,0.0,0.70,2.30,0,52,
13 Nov 1010.00 (GOOG71329K1010-Y),0.0,0.0,21.00,25.30,0,34,13 Nov 1010.00 (GOOG71329W1010-Y),0.0,0.0,0.70,2.30,0,52,
13 Nov 1015.00 (GOOG1329K1015),17.50,-5.25,17.00,19.00,75,142,13 Nov 1015.00 (GOOG1329W1015),1.92,-0.18,1.70,1.95,575,229,
13 Nov 1015.00 (GOOG1329K1015-4),21.90,0.0,17.00,19.70,0,142,13 Nov 1015.00 (GOOG1329W1015-4),6.00,0.0,1.65,2.00,0,229,
13 Nov 1015.00 (GOOG1329K1015-8),19.30,-3.15,17.00,19.80,2,142,13 Nov 1015.00 (GOOG1329W1015-8),1.92,+0.07,1.60,2.00,98,229,
13 Nov 1015.00 (GOOG1329K1015-A),21.65,+6.85,16.40,20.40,3,142,13 Nov 1015.00 (GOOG1329W1015-A),2.20,+0.29,0.50,2.60,92,229,
13 Nov 1015.00 (GOOG1329K1015-B),29.44,0.0,16.90,19.80,0,142,13 Nov 1015.00 (GOOG1329W1015-B),2.25,-0.64,1.55,2.00,7,229,
13 Nov 1015.00 (GOOG1329K1015-E),18.42,-4.33,17.00,20.40,51,142,13 Nov 1015.00 (GOOG1329W1015-E),2.00,+0.04,1.70,2.00,218,229,
13 Nov 1015.00 (GOOG1329K1015-I),12.25,0.0,17.00,19.70,0,142,13 Nov 1015.00 (GOOG1329W1015-I),2.00,-2.40,1.65,1.95,38,229,
13 Nov 1015.00 (GOOG1329K1015-J),0.0,0.0,17.00,20.70,0,142,13 Nov 1015.00 (GOOG1329W1015-J),0.0,0.0,1.25,2.40,0,229,
13 Nov 1015.00 (GOOG1329K1015-O),17.50,-5.50,17.00,19.00,11,142,13 Nov 1015.00 (GOOG1329W1015-O),2.25,+0.15,1.65,1.95,16,229,
13 Nov 1015.00 (GOOG1329K1015-P),11.81,0.0,17.00,20.40,0,142,13 Nov 1015.00 (GOOG1329W1015-P),2.00,+0.05,1.60,2.00,42,229,
13 Nov 1015.00 (GOOG1329K1015-S),18.90,+6.00,17.00,21.00,5,142,13 Nov 1015.00 (GOOG1329W1015-S),2.35,+0.25,1.05,2.00,9,229,
13 Nov 1015.00 (GOOG1329K1015-X),17.50,+3.16,17.00,19.70,3,142,13 Nov 1015.00 (GOOG1329W1015-X),2.00,-0.75,1.60,1.95,47,229,
13 Nov 1015.00 (GOOG1329K1015-Y),20.28,0.0,17.00,19.90,0,142,13 Nov 1015.00 (GOOG1329W1015-Y),1.84,-11.56,1.65,2.00,8,229,
13 Nov 1015.00 (GOOG71329K1015),15.90,0.0,16.80,19.60,0,95,13 Nov 1015.00 (GOOG71329W1015),2.10,-1.27,1.10,2.50,3,30,
13 Nov 1015.00 (GOOG71329K1015-4),0.0,0.0,16.80,19.60,0,95,13 Nov 1015.00 (GOOG71329W1015-4),0.0,0.0,1.10,2.50,0,30,
13 Nov 1015.00 (GOOG71329K1015-8),30.80,0.0,16.80,19.60,0,95,13 Nov 1015.00 (GOOG71329W1015-8),0.0,0.0,1.10,2.50,0,30,
13 Nov 1015.00 (GOOG71329K1015-A),30.80,0.0,16.80,19.60,0,95,13 Nov 1015.00 (GOOG71329W1015-A),4.10,0.0,1.10,2.50,0,30,
13 Nov 1015.00 (GOOG71329K1015-B),15.90,0.0,16.70,19.70,0,95,13 Nov 1015.00 (GOOG71329W1015-B),4.20,0.0,1.05,2.55,0,30,
13 Nov 1015.00 (GOOG71329K1015-E),30.80,0.0,16.80,19.60,0,95,13 Nov 1015.00 (GOOG71329W1015-E),3.37,0.0,1.10,2.50,0,30,
13 Nov 1015.00 (GOOG71329K1015-I),15.90,0.0,16.80,19.60,0,95,13 Nov 1015.00 (GOOG71329W1015-I),18.70,0.0,1.10,2.50,0,30,
13 Nov 1015.00 (GOOG71329K1015-J),0.0,0.0,0.0,0.0,0,0,13 Nov 1015.00 (GOOG71329W1015-J),0.0,0.0,0.0,0.0,0,0,
13 Nov 1015.00 (GOOG71329K1015-O),0.0,0.0,16.80,19.60,0,95,13 Nov 1015.00 (GOOG71329W1015-O),2.10,-0.10,1.10,2.50,3,30,
13 Nov 1015.00 (GOOG71329K1015-P),0.0,0.0,15.70,20.40,0,95,13 Nov 1015.00 (GOOG71329W1015-P),18.70,0.0,0.0,5.00,0,30,
13 Nov 1015.00 (GOOG71329K1015-S),30.80,0.0,16.80,19.60,0,95,13 Nov 1015.00 (GOOG71329W1015-S),2.90,0.0,1.10,2.50,0,30,
13 Nov 1015.00 (GOOG71329K1015-X),30.80,0.0,16.80,19.60,0,95,13 Nov 1015.00 (GOOG71329W1015-X),0.0,0.0,1.10,2.50,0,30,
13 Nov 1015.00 (GOOG71329K1015-Y),22.60,0.0,16.80,19.60,0,95,13 Nov 1015.00 (GOOG71329W1015-Y),0.0,0.0,1.10,2.50,0,30,
13 Nov 1020.00 (GOOG1329K1020),14.00,-3.20,13.90,15.40,117,570,13 Nov 1020.00 (GOOG1329W1020),2.92,-0.28,2.65,3.10,772,818,
13 Nov 1020.00 (GOOG1329K1020-4),17.20,0.0,13.90,15.60,0,570,13 Nov 1020.00 (GOOG1329W1020-4),3.20,+0.30,2.55,3.10,2,818,
13 Nov 1020.00 (GOOG1329K1020-8),13.98,-5.84,13.90,15.40,24,570,13 Nov 1020.00 (GOOG1329W1020-8),2.92,+0.02,2.50,3.10,136,818,
13 Nov 1020.00 (GOOG1329K1020-A),16.50,0.0,13.90,15.40,0,570,13 Nov 1020.00 (GOOG1329W1020-A),3.06,+0.16,2.60,3.10,49,818,
13 Nov 1020.00 (GOOG1329K1020-B),16.55,0.0,13.90,15.70,0,570,13 Nov 1020.00 (GOOG1329W1020-B),3.00,-1.17,2.40,3.10,13,818,
13 Nov 1020.00 (GOOG1329K1020-E),13.75,-3.02,13.90,15.40,34,570,13 Nov 1020.00 (GOOG1329W1020-E),3.00,-0.40,2.65,3.10,272,818,
13 Nov 1020.00 (GOOG1329K1020-I),14.60,0.0,13.90,15.40,0,570,13 Nov 1020.00 (GOOG1329W1020-I),3.00,+0.10,2.50,3.10,58,818,
13 Nov 1020.00 (GOOG1329K1020-J),0.0,0.0,13.80,16.10,0,570,13 Nov 1020.00 (GOOG1329W1020-J),2.90,0.0,2.15,3.10,0,818,
13 Nov 1020.00 (GOOG1329K1020-O),14.00,-2.90,13.90,15.50,22,570,13 Nov 1020.00 (GOOG1329W1020-O),3.00,-0.20,2.50,3.10,58,818,
13 Nov 1020.00 (GOOG1329K1020-P),13.42,0.0,13.90,16.10,0,570,13 Nov 1020.00 (GOOG1329W1020-P),3.00,+0.10,2.55,3.10,62,818,
13 Nov 1020.00 (GOOG1329K1020-S),13.70,-3.50,13.80,15.40,37,570,13 Nov 1020.00 (GOOG1329W1020-S),3.30,+0.40,0.60,3.10,40,818,
13 Nov 1020.00 (GOOG1329K1020-X),18.50,0.0,13.90,15.40,0,570,13 Nov 1020.00 (GOOG1329W1020-X),3.00,+0.10,2.50,3.10,64,818,
13 Nov 1020.00 (GOOG1329K1020-Y),13.38,0.0,13.90,16.00,0,570,13 Nov 1020.00 (GOOG1329W1020-Y),3.00,+0.10,2.55,3.10,18,818,
13 Nov 1020.00 (GOOG71329K1020),14.15,+0.15,13.60,15.80,3,94,13 Nov 1020.00 (GOOG71329W1020),2.60,-2.40,2.35,3.10,16,82,
13 Nov 1020.00 (GOOG71329K1020-4),17.30,0.0,13.10,17.20,0,94,13 Nov 1020.00 (GOOG71329W1020-4),2.50,0.0,1.15,5.30,8,82,
13 Nov 1020.00 (GOOG71329K1020-8),14.00,0.0,13.60,15.90,0,94,13 Nov 1020.00 (GOOG71329W1020-8),2.55,-2.35,2.35,3.40,1,82,
13 Nov 1020.00 (GOOG71329K1020-A),29.80,0.0,13.60,15.90,0,94,13 Nov 1020.00 (GOOG71329W1020-A),2.00,0.0,2.35,3.30,1,82,
13 Nov 1020.00 (GOOG71329K1020-B),20.20,0.0,13.40,17.40,0,94,13 Nov 1020.00 (GOOG71329W1020-B),14.30,0.0,2.30,4.70,0,82,
13 Nov 1020.00 (GOOG71329K1020-E),14.15,-0.15,13.60,15.90,3,94,13 Nov 1020.00 (GOOG71329W1020-E),2.00,-3.00,2.35,3.30,2,82,
13 Nov 1020.00 (GOOG71329K1020-I),0.0,0.0,13.50,17.30,0,94,13 Nov 1020.00 (GOOG71329W1020-I),7.20,0.0,2.35,5.30,0,82,
13 Nov 1020.00 (GOOG71329K1020-J),0.0,0.0,0.0,0.0,0,0,13 Nov 1020.00 (GOOG71329W1020-J),0.0,0.0,0.0,0.0,0,0,
13 Nov 1020.00 (GOOG71329K1020-O),0.0,0.0,13.50,17.30,0,94,13 Nov 1020.00 (GOOG71329W1020-O),2.60,-2.50,2.35,3.10,1,82,
13 Nov 1020.00 (GOOG71329K1020-P),0.0,0.0,13.50,15.80,0,94,13 Nov 1020.00 (GOOG71329W1020-P),0.0,0.0,2.35,3.70,0,82,
13 Nov 1020.00 (GOOG71329K1020-S),14.60,0.0,13.60,15.90,0,94,13 Nov 1020.00 (GOOG71329W1020-S),0.0,0.0,2.35,5.40,0,82,
13 Nov 1020.00 (GOOG71329K1020-X),17.80,0.0,13.60,15.90,0,94,13 Nov 1020.00 (GOOG71329W1020-X),2.60,-2.20,2.35,3.30,3,82,
13 Nov 1020.00 (GOOG71329K1020-Y),0.0,0.0,13.60,16.70,0,94,13 Nov 1020.00 (GOOG71329W1020-Y),14.30,0.0,2.35,3.10,0,82,
13 Nov 1025.00 (GOOG1329K1025),10.70,-2.94,10.80,11.50,165,200,13 Nov 1025.00 (GOOG1329W1025),4.31,-0.39,4.10,4.60,517,496,
13 Nov 1025.00 (GOOG1329K1025-4),11.50,-4.30,10.80,12.10,3,200,13 Nov 1025.00 (GOOG1329W1025-4),5.00,-1.70,4.00,4.60,1,496,
13 Nov 1025.00 (GOOG1329K1025-8),10.28,-5.22,10.80,12.20,73,200,13 Nov 1025.00 (GOOG1329W1025-8),4.31,-0.48,4.00,4.60,61,496,
13 Nov 1025.00 (GOOG1329K1025-A),14.30,0.0,10.80,12.10,0,200,13 Nov 1025.00 (GOOG1329W1025-A),4.60,-0.90,4.00,5.20,18,496,
13 Nov 1025.00 (GOOG1329K1025-B),11.49,0.0,10.80,12.00,0,200,13 Nov 1025.00 (GOOG1329W1025-B),4.60,+0.44,3.90,4.60,5,496,
13 Nov 1025.00 (GOOG1329K1025-E),10.80,-6.00,10.70,12.20,63,200,13 Nov 1025.00 (GOOG1329W1025-E),4.40,-0.30,4.00,4.60,183,496,
13 Nov 1025.00 (GOOG1329K1025-I),12.10,0.0,10.50,13.60,0,200,13 Nov 1025.00 (GOOG1329W1025-I),4.80,-2.00,4.10,4.60,20,496,
13 Nov 1025.00 (GOOG1329K1025-J),0.0,0.0,10.70,12.20,0,200,13 Nov 1025.00 (GOOG1329W1025-J),7.80,0.0,3.50,4.60,0,496,
13 Nov 1025.00 (GOOG1329K1025-O),10.70,-3.00,10.80,11.50,21,200,13 Nov 1025.00 (GOOG1329W1025-O),4.80,0.0,4.00,4.60,77,496,
13 Nov 1025.00 (GOOG1329K1025-P),10.10,-3.60,10.70,12.20,2,200,13 Nov 1025.00 (GOOG1329W1025-P),4.80,+1.10,4.00,4.60,26,496,
13 Nov 1025.00 (GOOG1329K1025-S),10.60,-4.20,10.70,11.50,2,200,13 Nov 1025.00 (GOOG1329W1025-S),4.80,+0.90,4.10,4.60,61,496,
13 Nov 1025.00 (GOOG1329K1025-X),13.64,0.0,10.80,12.10,0,200,13 Nov 1025.00 (GOOG1329W1025-X),4.70,-0.10,4.00,4.60,62,496,
13 Nov 1025.00 (GOOG1329K1025-Y),12.60,-4.70,10.80,12.20,1,200,13 Nov 1025.00 (GOOG1329W1025-Y),4.60,-1.45,4.00,4.80,3,496,
13 Nov 1025.00 (GOOG71329K1025),11.10,+2.30,10.30,12.00,3,33,13 Nov 1025.00 (GOOG71329W1025),3.90,-1.50,4.00,4.60,4,42,
13 Nov 1025.00 (GOOG71329K1025-4),11.10,-10.90,10.30,13.20,3,33,13 Nov 1025.00 (GOOG71329W1025-4),11.90,0.0,4.00,6.60,0,42,
13 Nov 1025.00 (GOOG71329K1025-8),8.05,0.0,10.30,12.60,0,33,13 Nov 1025.00 (GOOG71329W1025-8),5.72,0.0,4.00,4.70,0,42,
13 Nov 1025.00 (GOOG71329K1025-A),23.07,0.0,10.30,12.40,0,33,13 Nov 1025.00 (GOOG71329W1025-A),0.0,0.0,4.00,4.80,0,42,
13 Nov 1025.00 (GOOG71329K1025-B),22.70,0.0,10.30,13.50,0,33,13 Nov 1025.00 (GOOG71329W1025-B),11.10,0.0,3.70,5.00,0,42,
13 Nov 1025.00 (GOOG71329K1025-E),8.80,0.0,10.30,12.00,0,33,13 Nov 1025.00 (GOOG71329W1025-E),5.50,0.0,4.00,4.70,0,42,
13 Nov 1025.00 (GOOG71329K1025-I),0.0,0.0,10.30,13.30,0,33,13 Nov 1025.00 (GOOG71329W1025-I),9.70,0.0,4.00,4.70,0,42,
13 Nov 1025.00 (GOOG71329K1025-J),0.0,0.0,0.0,0.0,0,0,13 Nov 1025.00 (GOOG71329W1025-J),0.0,0.0,0.0,0.0,0,0,
13 Nov 1025.00 (GOOG71329K1025-O),14.80,0.0,10.30,12.40,0,33,13 Nov 1025.00 (GOOG71329W1025-O),5.40,0.0,4.00,4.60,0,42,
13 Nov 1025.00 (GOOG71329K1025-P),22.97,0.0,10.30,13.20,0,33,13 Nov 1025.00 (GOOG71329W1025-P),0.0,0.0,3.30,4.80,0,42,
13 Nov 1025.00 (GOOG71329K1025-S),11.10,0.0,10.30,13.90,0,33,13 Nov 1025.00 (GOOG71329W1025-S),3.90,-6.20,4.00,4.70,4,42,
13 Nov 1025.00 (GOOG71329K1025-X),10.61,0.0,10.30,13.30,0,33,13 Nov 1025.00 (GOOG71329W1025-X),8.65,0.0,4.00,4.90,0,42,
13 Nov 1025.00 (GOOG71329K1025-Y),29.52,0.0,10.30,12.70,0,33,13 Nov 1025.00 (GOOG71329W1025-Y),0.0,0.0,3.20,4.70,0,42,
13 Nov 1030.00 (GOOG1329K1030),8.00,-3.10,8.00,8.60,737,520,13 Nov 1030.00 (GOOG1329W1030),6.31,-0.19,5.90,6.60,505,459,
13 Nov 1030.00 (GOOG1329K1030-4),9.60,-1.50,8.00,8.90,6,520,13 Nov 1030.00 (GOOG1329W1030-4),7.40,-1.90,5.60,6.70,15,459,
13 Nov 1030.00 (GOOG1329K1030-8),7.83,-4.69,7.90,8.90,119,520,13 Nov 1030.00 (GOOG1329W1030-8),6.31,-0.39,5.70,6.70,98,459,
13 Nov 1030.00 (GOOG1329K1030-A),7.70,-3.20,8.00,9.20,18,520,13 Nov 1030.00 (GOOG1329W1030-A),7.10,+2.00,5.30,7.30,19,459,
13 Nov 1030.00 (GOOG1329K1030-B),7.44,-2.49,8.00,9.00,20,520,13 Nov 1030.00 (GOOG1329W1030-B),7.67,0.0,5.10,6.60,0,459,
13 Nov 1030.00 (GOOG1329K1030-E),7.95,-3.15,8.00,8.60,150,520,13 Nov 1030.00 (GOOG1329W1030-E),7.00,+0.50,5.60,6.70,152,459,
13 Nov 1030.00 (GOOG1329K1030-I),7.75,-2.85,8.00,8.80,2,520,13 Nov 1030.00 (GOOG1329W1030-I),7.00,-0.50,5.90,6.60,7,459,
13 Nov 1030.00 (GOOG1329K1030-J),8.95,0.0,8.00,9.20,0,520,13 Nov 1030.00 (GOOG1329W1030-J),7.40,-3.40,5.50,7.00,1,459,
13 Nov 1030.00 (GOOG1329K1030-O),8.00,-2.80,8.00,8.80,314,520,13 Nov 1030.00 (GOOG1329W1030-O),7.00,+0.80,5.50,6.60,106,459,
13 Nov 1030.00 (GOOG1329K1030-P),7.70,-2.40,7.40,9.20,17,520,13 Nov 1030.00 (GOOG1329W1030-P),6.70,+0.50,5.90,6.60,30,459,
13 Nov 1030.00 (GOOG1329K1030-S),7.70,-1.20,7.90,8.60,48,520,13 Nov 1030.00 (GOOG1329W1030-S),7.10,+0.60,5.00,8.60,90,459,
13 Nov 1030.00 (GOOG1329K1030-X),7.30,-3.50,8.00,8.90,41,520,13 Nov 1030.00 (GOOG1329W1030-X),6.95,+0.39,5.60,6.70,17,459,
